bill_id,intercept_term,num_cosponsors,introduced_month,num_voting_rounds,num_passed_rounds,amount,bipartisan score,% of cosponsors in the committee it is referred to,historical rate for success,historical rate for getting out committee,Vote-mean,Vote-stdev,Vote-hist-10%,Vote-hist-25%,Vote-hist-50%,Vote-hist-75%,Vote-hist-90%,status
hr3677,1,5,12,0,0,353594.833333333,0.6,0.04,0.013986014,0.1165501166,0.8025385833,2.4272916473,-1.4222590555,-0.4955806982,0.1720442157,0.8953578987,5.0139175464,REFERRED
hr3678,1,30,12,0,0,360877.166666667,0.2666666667,0,0.015704154,0.0871327254,0.7673092546,1.7365948098,-1.042717756,-0.3246130444,0.474188369,1.0478809338,3.5307097017,REPORTED
hr3679,1,2,12,0,0,39378.75,1,0.24,0.0602134146,0.2538109756,1.0250412613,2.3918334442,-1.5267495473,-0.3424017986,0.6965079143,1.4324319708,4.3610309121,REFERRED
hr368,1,1,1,0,0,118089.222222222,1,0,0.0078328982,0.0223118918,0.7922932938,2.5436714811,-2.0002974451,-0.6805315918,0.5682064404,1.1542838506,4.6160007637,REFERRED
hr3680,1,196,12,0,0,16699,0.2806122449,0.0005194805,0.0337142857,0.1388571429,0.7094208024,0.4293870615,0.2030396438,0.4315932414,0.7350220721,0.9901023791,1.2063453459,REFERRED
hr3681,1,8,12,0,0,57286.4090909091,0.625,0.0012121212,0.3079268293,0.5030487805,0.7005245912,2.2059475216,-1.3241315098,-0.5041268238,0.1984599687,0.7729553234,3.8063586869,REFERRED
hr3682,1,8,12,2,2,61156.2222222222,0.375,0,0.0078328982,0.0223118918,0.7072339309,2.0229470446,-1.3296695181,-0.4816143043,0.3188334391,0.968111599,3.4274269574,PASSED:BILL
hr3683,1,8,12,0,0,353594.833333333,0.5,0,0.0078328982,0.0223118918,0.66860261,1.8112753239,-1.0231266369,-0.4229469919,0.2225202671,1.0586955392,3.3347330217,REFERRED
hr3684,1,5,12,0,0,221449.727272727,1,0.0075,0.1050583658,0.2010376135,0.6898653405,2.1014178973,-1.7415602934,-0.4095546004,0.4720787753,1.2501992322,3.602143466,REFERRED
hr3685,1,108,12,0,0,65459.875,0.8148148148,0.0077419355,0.1050583658,0.2010376135,0.482546587,0.4895605094,-0.1971142885,0.1352216685,0.5364335808,0.8304206781,1.0573316936,REFERRED
hr3686,1,12,12,0,0,162823.363636364,1,0.000397351,0.0437566702,0.1419423693,0.6884247869,1.8380159761,-0.8111736208,-0.4031111212,0.0866644619,0.9086217977,3.4506570271,REFERRED
hr3687,1,29,12,0,0,18906.53125,1,0,0.0318021201,0.0671378092,0.3316244528,1.1538591035,-0.8303094879,-0.4458650082,0.0950608059,0.7148971877,1.9846473609,REPORTED
hr3688,1,2,12,0,0,31253.8461538462,0,0.96,0.0310559006,0.115942029,0.6983139198,2.2592162055,-1.7084322913,-0.7539765273,0.4076194402,1.114741449,4.1470985439,REFERRED
hr3689,1,29,12,0,0,85010.25,0.9310344828,0.0111111111,0.1050583658,0.2010376135,0.5114854427,0.9991739598,-0.3707444168,-0.0356990675,0.3149670698,0.6889464521,1.9600067123,REFERRED
hr369,1,1,1,0,0,118089.222222222,1,0,0.0602134146,0.2538109756,0.6842484557,2.1002603947,-1.4616758256,-0.4141007087,0.3356830987,0.8266248194,3.896428038,REFERRED
hr3690,1,11,12,0,0,108870.5,0,0.96,0.0769230769,0.2564102564,0.8887158788,2.5122687989,-1.7748807336,-0.6184295083,0.4798638673,1.3523367958,4.3702013237,REFERRED
hr3691,1,1,12,0,0,49680.2222222222,0,0.96,0.0769230769,0.2564102564,0.8771196787,2.1394561498,-1.3747584606,-0.4240731597,0.5730845809,1.2223049877,4.1582130591,REFERRED
hr3692,1,1,12,0,0,74146.3333333333,0,0,0.1050583658,0.2564102564,0.9581130562,2.4653673532,-1.441842166,-0.4194651911,0.4193567312,1.1386609167,5.1932071796,REFERRED
hr3693,1,22,12,0,0,14064.2857142857,0.8181818182,0.0005194805,0.0564516129,0.1801075269,0.6392495909,1.2118761159,-0.4476614354,-0.0669807899,0.3593262874,0.8844707612,2.271720127,REFERRED
hr3694,1,4,12,0,0,36772.1428571429,0.25,0,0.0078328982,0.0223118918,0.9837885049,2.1598610212,-1.2796401075,-0.3924213657,0.6252514432,1.24826124,4.4701434234,REFERRED
hr3695,1,1,12,1,1,167268.6,1,0.0145454545,0.0437566702,0.1419423693,0.8455905489,2.4967446269,-1.5249253699,-0.4887496735,0.3525482442,1.0282789696,4.421806439,PASS_OVER:HOUSE
hr3697,1,9,12,0,0,29766.1,0,0.112,0.015704154,0.0871327254,0.9678602657,2.2918294491,-1.5333866591,-0.3921841411,0.6468157946,1.3286270704,4.5721433018,REFERRED
hr3698,1,159,12,0,0,50811.4285714286,0.465408805,0,0.0078328982,0.0223118918,0.8018330314,0.488733939,0.2280886139,0.5197289826,0.8255077054,1.0520979689,1.2936520319,REFERRED
hr3699,1,4,12,0,0,27840,0,0.0315789474,0.0602134146,0.2538109756,0.7221381288,2.4572762926,-1.8731568087,-0.578791323,0.3177382902,1.0082329666,4.4071597586,REFERRED
hr37,1,1,1,0,0,289897.923076923,0,0.96,0.0602134146,0.2538109756,0.827795094,2.2054150213,-1.3636767008,-0.3983141881,0.4140452948,1.0297335597,4.3114956423,REFERRED
hr370,1,7,1,0,0,50946.1363636364,1,0.0533333333,0.0602134146,0.2538109756,0.6312170052,2.0098731444,-1.5046419073,-0.588120498,0.3442028502,0.986363086,3.654299431,REFERRED
hr3700,1,3,12,0,0,29766.1,0,0.0003539823,0.0078328982,0.0223118918,0.7466372797,2.1533645925,-1.3598920939,-0.5313649517,0.3451447564,0.9388835056,4.0700539746,REFERRED
hr3701,1,4,12,0,0,17736.9565217391,1,0,0.1325301205,0.2771084337,0.6287020995,2.1036588052,-1.7710731661,-0.4897617778,0.4008007384,0.9930733203,3.5821013021,REFERRED
hr3702,1,1,12,0,0,35533.5,1,0.0584615385,0.0564516129,0.1801075269,0.779614033,2.2485911267,-1.5974606951,-0.423884533,0.4467702174,1.0124130442,4.3760476771,REFERRED
hr3703,1,1,12,0,0,35533.5,1,0.0355555556,0.0337142857,0.1388571429,0.5123315671,2.0974559298,-1.4987701208,-0.7407955448,0.0688133819,0.6931824152,3.3912470024,REFERRED
hr3704,1,1,12,0,0,344706,0,0,0.0078328982,0.0223118918,0.6362378998,2.2586020786,-1.858680158,-0.5995668036,0.238024288,1.0818672787,3.8043673694,REFERRED
hr3705,1,2,12,0,0,57286.4090909091,0.5,0,0.0078328982,0.0223118918,0.85119178,2.2974868439,-1.6022732932,-0.3539485414,0.4597048906,1.1691568137,4.4134761055,REFERRED
hr3706,1,5,12,0,0,10097.375,0.4,0.0971428571,0.0337142857,0.2345679012,0.8812302512,2.0222975814,-1.2042208902,-0.3219463531,0.4792124187,1.1607705756,3.9488043156,REFERRED
hr3707,1,65,12,0,0,9776.6,0.3846153846,0.48,0.1050583658,0.2564102564,0.5644457656,0.5993773368,-0.0690329938,0.210581799,0.5000323125,0.7883575764,1.2310555952,REFERRED
hr3708,1,162,12,0,0,60506.4285714286,0.8271604938,0.03,0.0509838998,0.1305903399,0.3342485735,0.5837510369,-0.4243130656,-0.2041739379,0.4046048007,0.8523189789,1.0468280478,REFERRED
hr3709,1,6,12,0,0,22539.2307692308,0,0.96,0.0437566702,0.1419423693,0.7983360283,2.4021082132,-1.6690709534,-0.563477153,0.3894418676,1.0749476285,4.577563906,REFERRED
hr371,1,7,1,0,0,31328.5714285714,1,0,0.1875,0.375,0.8072882366,1.9138779455,-0.9468163498,-0.3733541603,0.3407902987,1.0518374591,3.6992701609,REFERRED
hr3710,1,11,12,0,0,123811.538461538,0,0.1066666667,0.015704154,0.0871327254,0.9247417591,1.9961429799,-1.2899022336,-0.3764168115,0.7327302535,1.3178508179,3.5980899428,REFERRED
hr3711,1,14,12,0,0,53691.1428571429,0.0714285714,0,0.0564516129,0.1801075269,0.6472599194,2.0130195699,-1.4110746231,-0.4988209738,0.3092212647,0.9457955592,3.4163709008,REFERRED
hr3712,1,102,12,0,0,24493.9090909091,0,0.2133333333,0.0239043825,0.1155378486,0.7351335297,1.5266954589,-1.1198183627,-0.3034778861,0.7496695638,1.168622716,2.8749193314,REFERRED
hr3713,1,2,12,0,0,31253.8461538462,0.5,0,0.0337142857,0.1388571429,0.8478101944,2.100946097,-1.3898928237,-0.4732763338,0.5096338522,1.2375701416,4.0047959355,REFERRED
hr3714,1,14,12,0,0,8828.3823529412,0.2857142857,0.0030769231,0.0594059406,0.2945544554,0.7378700253,2.2905144082,-1.5576547753,-0.602673383,0.2938556987,1.0073139645,4.0767047671,REFERRED
hr3715,1,3,12,0,0,15462.5,0.3333333333,0.02,0.0100250627,0.0601503759,0.771922911,2.2759039215,-1.5855895869,-0.5037388874,0.4369211747,1.0688744758,4.2279930093,REFERRED
hr3716,1,2,12,2,2,19819.9333333333,0.5,0,0.0100250627,0.0601503759,0.7654151097,2.1996149619,-1.3950059432,-0.4957800137,0.3063762939,0.9590340214,4.3643270309,ENACTED:SIGNED
hr3717,1,119,12,0,0,123982.375,0.6386554622,0.06,0.0391304348,0.2826086957,0.7071682354,0.5053917663,0.1462348925,0.389787833,0.6972506986,0.9440517147,1.2471418592,REFERRED
hr3718,1,4,12,0,0,38883.0454545455,0.75,0.1066666667,0.0280373832,0.0934579439,0.8412646996,1.8383234028,-1.3360139699,-0.3890118308,0.7603087827,1.3340379825,3.5599470257,REFERRED
hr3719,1,2,12,0,0,134191,0,0.0333333333,0.0396039604,0.1683168317,0.733253916,2.4156032543,-2.0544603296,-0.6518573969,0.5641375203,1.1730522745,4.0381838816,REFERRED
hr372,1,1,1,0,0,6370.8,1,0.24,0.0007309942,0.0168128655,0.5937173061,2.4526678127,-1.7591645995,-0.8990119787,0.0968797804,0.8223989561,4.1429711829,REFERRED
hr3720,1,2,12,0,0,243659.333333333,1,0.48,0.1208791209,0.3076923077,0.6504496899,2.2661880455,-1.6758748915,-0.5791096787,0.3089092571,0.9491992781,3.9209617639,REFERRED
hr3721,1,2,12,0,0,62200.9230769231,0.5,0.0088888889,0.0100250627,0.0601503759,0.6495271812,2.2517248144,-1.3838369369,-0.5706021616,0.1108339039,0.7990777712,3.9326526215,REFERRED
hr3722,1,52,12,0,0,62200.9230769231,0.7115384615,0,0.0602134146,0.2538109756,0.5875197724,0.8966574569,-0.2353892911,0.0448267488,0.3672000658,0.8133999938,1.7635890832,REFERRED
hr3723,1,75,12,0,0,14064.2857142857,0.4133333333,0.08,0.0396039604,0.1683168317,0.6539448414,0.9133013742,-0.2812799352,0.1169304735,0.5146289761,0.9227006367,1.7520382897,REFERRED
hr3724,1,10,12,0,0,87135.375,0.7,0.24,0.0391304348,0.2826086957,0.7042194538,1.707952451,-1.0425046299,-0.3189169912,0.3141766913,1.0243906319,3.3889473311,REFERRED
hr3725,1,27,12,0,0,47545,0.8518518519,0.32,0.0391304348,0.2826086957,0.4988111061,1.0427029537,-0.663982273,-0.1507828541,0.3596649498,0.8116288485,1.9920720418,REFERRED
hr3726,1,31,12,0,0,53912.6,0.0967741935,0,0.0007309942,0.0168128655,0.979868623,2.0907054956,-1.0556612593,-0.336896525,0.5671822666,1.2139658007,4.3182090426,REFERRED
hr3727,1,10,12,0,0,22383.8125,0.9,0,0.0100250627,0.0601503759,0.8491658126,2.3619880926,-1.4724045377,-0.5307369843,0.3434735698,1.0197348982,4.6819501999,REFERRED
hr3728,1,56,12,0,0,8169.696969697,0.7321428571,0.24,0.0563991323,0.3383947939,0.5534736181,0.6393323644,-0.1715951921,0.1157113162,0.4834106289,0.8459534501,1.3705481524,REFERRED
hr3729,1,1,12,0,0,0,0,0,0.0280373832,0.0934579439,0.7963981469,2.2231071006,-1.6142932795,-0.5177492704,0.4608826277,1.2923342726,4.247184945,REFERRED
hr373,1,6,1,0,0,38883.0454545455,0,0,0,0,0.5367708614,2.061988479,-1.4629923829,-0.7981122026,0.151463849,0.7190259927,3.5457090611,REFERRED
hr3730,1,1,12,0,0,26711.3636363636,1,0.008,0.3079268293,0.5030487805,0.8089052125,2.2061076651,-1.5289734919,-0.4038484592,0.445648608,1.0474617927,4.5139906685,REFERRED
hr3731,1,11,12,0,0,38044.380952381,1,0.96,0.0391304348,0.2826086957,0.6000559735,1.8911272789,-1.1071981044,-0.447073673,0.1321620622,0.6744241187,3.5199272291,REFERRED
hr3732,1,63,12,0,0,38044.380952381,0.9841269841,0.96,0.0100250627,0.0601503759,0.3532228569,0.7741397909,-0.6421430023,-0.3075880637,0.4484156618,0.8432290282,1.2253956096,REPORTED
hr3733,1,6,12,0,0,38560.4736842105,0,0.0033333333,0.015704154,0.0871327254,0.6949143606,2.3206953416,-2.1886699262,-0.8277400289,0.6285348789,1.5231587261,4.0063187695,REFERRED
hr3734,1,3,12,0,0,39950.2727272727,0,0.96,0.1050583658,0.2010376135,0.8703623966,1.9634629126,-1.3764969323,-0.4071914574,0.77568424,1.3941144869,3.7244339354,REFERRED
hr3735,1,2,12,0,0,65184.1818181818,0.5,0.96,0.0337142857,0.1388571429,0.561322296,2.3198257978,-1.9893586762,-0.7340906911,0.2252770587,0.7645880142,4.415575776,REFERRED
hr3736,1,2,12,0,0,48126.1818181818,0.5,0,0.1325301205,0.2771084337,0.657697815,2.2131593399,-1.4823450062,-0.6574758939,0.2087038501,0.8537060133,3.9100567769,REFERRED
hr3737,1,1,12,0,0,3520.4054054054,0,0.06,0.015704154,0.0871327254,0.6325995221,1.9991959239,-1.4283684556,-0.5360601849,0.2890813639,0.8307215892,3.7254342827,REFERRED
hr3738,1,8,12,0,0,27546.6666666667,0,0.0977777778,0.0701107011,0.3099630996,0.879912898,2.3789602472,-1.8985118622,-0.5565733801,0.6794369961,1.4408274461,4.2935241079,REFERRED
hr3739,1,1,12,0,0,27546.6666666667,0,0,0.0337142857,0.1388571429,0.6706988225,2.4376129295,-2.006389901,-0.738327346,0.3907284107,0.9998485514,4.4289378505,REFERRED
hr374,1,1,1,0,0,11968.0833333333,0,0.24,0.0602134146,0.2826086957,0.7547441873,1.81883422,-1.2093599614,-0.3798349384,0.5354986446,1.2401383221,3.2391105209,REFERRED
hr3740,1,50,12,0,0,27546.6666666667,0,0.0003870968,0.0437566702,0.1419423693,0.8835060322,2.0251406208,-1.3174597013,-0.4202677025,0.7072547396,1.2667298252,4.1479530952,REFERRED
hr3741,1,14,12,0,0,27546.6666666667,0,0.1066666667,0.0602134146,0.2538109756,0.6564732802,2.3778768384,-2.0306830265,-0.5294437753,0.3931030554,0.9056320289,4.2743286379,REFERRED
hr3742,1,53,12,0,0,81522.0555555556,0.5283018868,0,0.0509838998,0.1305903399,0.6050706862,0.7942441911,-0.1005713844,0.1442734864,0.4396390098,0.7978345527,1.54442389,REFERRED
hr3743,1,10,12,0,0,8857.1428571429,0.4,0.04,0.0509838998,0.1305903399,0.7589417207,1.8513530281,-0.9429858759,-0.3450891556,0.3500549825,0.9770366523,3.3245507766,REFERRED
hr3744,1,4,12,0,0,43846.0666666667,0.25,0.008,0.0602134146,0.2538109756,0.7080220715,1.9682604548,-1.1383058672,-0.3598788058,0.3177816925,0.8379831758,3.5601414659,REFERRED
hr3745,1,34,12,0,0,344706,0,0,0.0602134146,0.2538109756,0.8952679276,2.0453318688,-1.2922366648,-0.2598696026,0.6469921315,1.1486862915,3.9021374989,REFERRED
hr3746,1,1,12,0,0,81074.4615384615,0,0.12,0.0769230769,0.2564102564,0.8568084,1.9263165161,-1.4111886772,-0.3338797837,0.674833043,1.3601948878,3.5844039812,REFERRED
hr3747,1,59,12,0,0,81074.4615384615,0.3898305085,0,0.0437566702,0.1419423693,0.7108552601,1.2713184816,-0.5562944818,-0.0692621386,0.4832060533,0.9908840269,2.5827542418,REFERRED
hr3748,1,1,12,0,0,74996.5555555556,0,0.0063157895,0.015704154,0.0871327254,0.7465182647,2.1825145531,-1.4718992882,-0.4976894518,0.3795758929,0.969273475,3.7750688823,REFERRED
hr3749,1,7,12,0,0,16699,0.1428571429,0,0.1050583658,0.2010376135,0.8630652564,2.2223202989,-1.4450998258,-0.6291240222,0.6134554836,1.335028144,4.0247796178,REFERRED
hr375,1,34,1,0,0,27529.0909090909,0,0,0.1050583658,0.2010376135,0.8201130408,2.009838593,-1.5189243282,-0.445367986,0.6802543016,1.2731164229,3.6657212859,REFERRED
hr3750,1,8,12,0,0,40904.8823529412,0.375,0.0072727273,0.015704154,0.0871327254,0.9490004027,2.3279623149,-1.2840490657,-0.4689790798,0.5256812402,1.1795455632,4.4216474425,REFERRED
hr3751,1,1,12,0,0,5394.1333333333,0,0,0.0564516129,0.1801075269,0.6746461942,1.9721391512,-1.3906218409,-0.53775979,0.3353923856,0.9509756035,3.7923869435,REFERRED
hr3752,1,1,12,0,0,5394.1333333333,0,0.0266666667,0.0337142857,0.1388571429,0.6442503217,2.0723222879,-1.7974811492,-0.689653299,0.5207081139,1.2031322848,3.5615735756,REFERRED
hr3753,1,7,12,0,0,14861,0,0.0108108108,0.0509838998,0.1305903399,0.7885104974,2.0643655193,-1.3350242491,-0.3971451925,0.3454984039,1.1057544166,4.2019811189,REFERRED
hr3754,1,2,12,0,0,178213.5,0.5,0.0156521739,0.0337142857,0.1388571429,1.0566684404,2.3433720006,-1.1997442685,-0.3447276472,0.6020152608,1.2837942759,4.8120648926,REFERRED
hr3755,1,3,12,0,0,39773.8571428571,1,0.48,0.0078328982,0.0223118918,0.59669377,2.4645997657,-2.2239855984,-0.7969582976,0.3021292628,1.1060038938,4.1514543226,REFERRED
hr3756,1,1,12,0,0,39773.8571428571,1,0.0028571429,0.0337142857,0.1388571429,0.7288639631,2.6764277875,-1.7927244496,-0.8906142494,0.1313784088,0.8777230339,4.9904474811,REFERRED
hr3757,1,22,12,0,0,153885.6875,0,0.112,0.015704154,0.0871327254,0.7938714607,1.7925785814,-1.2333556174,-0.4267080134,0.6737899178,1.3302199613,2.8692402109,REFERRED
hr3758,1,1,12,0,0,153885.6875,0,0.48,0.0602134146,0.2538109756,0.9050448326,2.3985772717,-1.4563308179,-0.5111941517,0.3425780456,1.1852214374,4.7379212654,REFERRED
hr3759,1,2,12,0,0,28621.0833333333,0.5,0,0.0318021201,0.115942029,0.7494258912,2.5244942912,-2.2356496805,-0.5625870227,0.5427241587,1.21624753,4.3325710431,REFERRED
hr376,1,25,1,0,0,12680.3157894737,0,0.112,0.0078328982,0.0223118918,0.8547196331,2.6048171562,-1.923972199,-0.5719413487,0.5823735519,1.105128915,4.9381688297,REFERRED
hr3760,1,1,12,0,0,10097.375,1,0.32,0.0078328982,0.0223118918,0.9417912425,2.2626542177,-1.5236986551,-0.4560556755,0.7324995326,1.4994479895,4.0772630537,REFERRED
hr3761,1,9,12,0,0,171012.555555556,0.7777777778,0.24,0.0602134146,0.2538109756,0.5598259799,1.7034443942,-0.9377528042,-0.3837040309,0.1583255741,0.6472598288,2.8832497467,REFERRED
hr3762,1,13,12,0,0,20057.7619047619,0.9230769231,0,0.0437566702,0.1419423693,0.7179318733,1.5511005599,-0.8594460455,-0.1351766035,0.4050546457,0.9506462284,3.1367306909,REFERRED
hr3763,1,13,12,0,0,20057.7619047619,0.9230769231,0,0.0239043825,0.1155378486,0.7763368893,1.5287834979,-0.5343248902,-0.1149269873,0.3727351403,0.9095534846,3.3943119611,REFERRED
hr3764,1,13,12,0,0,20057.7619047619,0.9230769231,0.96,0.015704154,0.0871327254,0.6132551607,1.5236702606,-0.6541844028,-0.2686625605,0.1393153005,0.7684835076,3.1302488403,REFERRED
hr3765,1,27,12,2,2,76816.6190476191,0.2222222222,0.96,0.015704154,0.0871327254,0.7942490077,1.9056397314,-1.3573383556,-0.262090042,0.5759925934,1.1614497677,3.2489111345,ENACTED:SIGNED
hr3766,1,2,12,0,0,23530.9333333333,0.5,0.02,0.015704154,0.0871327254,0.7841615918,2.080870867,-0.9978881243,-0.4514477559,0.2529973928,0.8746673335,4.018406523,REFERRED
hr3767,1,5,12,0,0,34668.7333333333,0.4,0.24,0.0058252427,0.0262135922,0.7896273919,2.0312813355,-1.4063397835,-0.4653264677,0.5360814136,1.1815433445,3.7698282445,REFERRED
hr3768,1,3,12,0,0,25591.8181818182,0.3333333333,0.0145454545,0.0602134146,0.2538109756,0.6407356703,2.1009286371,-1.6169724853,-0.5157815217,0.3285217682,0.9169657304,3.9588472918,REFERRED
hr3769,1,4,12,0,0,158810.75,1,0.0017910448,0.015704154,0.0871327254,0.62033953,1.8325410512,-1.030073515,-0.4192118935,0.1279086258,0.7772628681,3.5988968176,REFERRED
hr377,1,209,1,0,0,24493.9090909091,0.004784689,0,0.0058252427,0.0262135922,0.7541410726,0.8012122348,-0.262449009,0.1715011416,0.8053947272,1.1329697859,1.6579466523,REFERRED
hr3771,1,36,12,2,2,144115,0.25,0,0.0078328982,0.0223118918,0.7302855273,1.5042522541,-0.7599813424,-0.1474143775,0.4834779496,1.0545348487,2.7000898624,ENACTED:SIGNED
hr3772,1,1,12,0,0,33017.55,0,0.1066666667,0.0564516129,0.1801075269,0.7573644145,2.327636383,-1.4407978864,-0.6615665138,0.2637156878,0.8902635222,4.2921826222,REFERRED
hr3773,1,1,12,0,0,4233.59375,0,0.18,0.015704154,0.0871327254,0.6331581048,2.0062713729,-1.5407538002,-0.5399170443,0.3090577135,0.9388255939,3.9201549774,REFERRED
hr3774,1,27,12,0,0,9083.8928571429,0,0,0.1050583658,0.2010376135,0.7589911415,1.7292935615,-1.3825496932,-0.3088795681,0.7219437409,1.2700649951,3.2670794956,REFERRED
hr3775,1,16,12,0,0,66042,0.875,0,0.0602134146,0.2538109756,0.5840809989,1.5756610956,-0.7723903528,-0.2630527476,0.1601505038,0.7119315258,2.7573722555,REFERRED
hr3776,1,24,12,0,0,76358.6,0.875,0,0.0564516129,0.1801075269,0.5457110442,1.3233665776,-0.6628911117,-0.2431943706,0.2855463188,0.7573724323,2.3792581937,REFERRED
hr3777,1,1,12,0,0,96549.9230769231,1,0.0021052632,0.0310559006,0.115942029,0.8995556274,2.1998971563,-1.379215313,-0.6190629697,0.5967989628,1.2943903988,4.2718249011,REFERRED
hr3778,1,4,12,0,0,12680.3157894737,0,0.003,0.0564516129,0.1801075269,0.6899442724,2.3107541459,-1.9036744731,-0.5468179677,0.4454016221,1.0524962201,4.0799234356,REFERRED
hr3779,1,2,12,0,0,145111.857142857,0,0.0533333333,0.0078328982,0.0223118918,0.8097175739,2.3181996517,-1.674889348,-0.5752908018,0.5151562212,1.1920179375,4.4703715028,REFERRED
hr378,1,1,1,0,0,16585.8125,0,0.0872727273,0.015704154,0.0871327254,0.7506342462,1.9601819739,-1.5335295095,-0.537671584,0.6568531608,1.2282195589,3.5066302034,REFERRED
hr3780,1,4,12,0,0,14846.3333333333,0,0.0088888889,0.0347826087,0.1217391304,0.8161368588,2.3441311602,-1.8785434117,-0.4969115623,0.5680756667,1.3285401725,4.6026607855,REFERRED
hr3781,1,9,12,0,0,134380,0,0,0.0347826087,0.1217391304,0.8517121305,2.3572909227,-1.9416102512,-0.4605371967,0.6177408612,1.2666831773,4.0767815442,REFERRED
hr3782,1,10,12,0,0,74996.5555555556,0.3,0.0038095238,0.1050583658,0.2010376135,0.4828082217,1.8272017805,-1.2850960105,-0.5326655416,0.093758074,0.676453216,3.1690623029,REFERRED
hr3783,1,1,12,0,0,74996.5555555556,0,0.0023529412,0.0769230769,0.2564102564,0.7674297952,2.3527692392,-1.6924161264,-0.6331687385,0.3957851431,1.1159137131,4.422444469,REFERRED
hr3784,1,26,12,0,0,90183.6,0.9615384615,0.0133333333,0.0437566702,0.1419423693,0.5511138438,1.2556649794,-0.6066255793,-0.1818234125,0.2777358677,0.7338168818,2.4300380778,REFERRED
hr3785,1,8,12,0,0,90183.6,0.875,0,0.1050583658,0.2010376135,0.5092410562,1.7931500504,-1.3291651672,-0.5415962737,0.1771879506,0.764723225,3.0190937962,REFERRED
hr3787,1,28,12,0,0,48056.625,1,0.96,0.015704154,0.0871327254,0.9574131355,1.2865649497,-0.105167056,0.2342873754,0.5970547777,1.081725885,2.8835031469,REFERRED
hr3788,1,64,12,0,0,52790.3076923077,0.96875,0.24,0.0078328982,0.0223118918,0.140102864,0.8701950384,-1.0486415916,-0.6701365687,0.3563334013,0.7750367672,1.0738491711,REFERRED
hr3789,1,151,12,0,0,13186.2083333333,0.6887417219,0.0258823529,0.0310559006,0.115942029,0.7637394496,0.4261427185,0.2482629618,0.5008109283,0.7443081808,1.0263848219,1.2725394357,REFERRED
hr379,1,2,1,0,0,16585.8125,0,0.0117647059,0.0310559006,0.115942029,0.7220122728,2.1080393936,-1.49822953,-0.6489742448,0.431654161,1.0328414656,3.7290809865,REFERRED
hr3790,1,115,12,0,0,13186.2083333333,0.6347826087,0,0.0058252427,0.0262135922,0.6490166078,0.5089556916,0.0618080961,0.3316775324,0.6129229276,0.9092497447,1.2525254618,REFERRED
hr3791,1,1,12,0,0,16585.8125,0,0,0.0310559006,0.115942029,0.6702827769,2.4909158322,-1.8951811147,-0.8532890302,0.2274557335,0.9793797634,4.4843209493,REFERRED
hr3792,1,3,12,0,0,54725,1,0.04,0.0058252427,0.0262135922,1.0650944456,2.126876471,-0.8113695386,-0.2934193416,0.5833987933,1.3419438012,4.2549099295,REFERRED
